,Subjects,Test Session,Accuracy,Electrode Distance,xshift,yshift,Runs
935,3.0,1.0,0.6813125,33.5,-2.861574649810791,-0.44545671343803406,1.0
936,3.0,1.0,0.697925,33.5,-2.923586845397949,-1.4626883268356323,2.0
937,3.0,1.0,0.681,33.5,-2.8676912784576416,-0.3463976979255676,3.0
938,3.0,1.0,0.678575,33.5,-2.8725712299346924,-0.11866588890552521,4.0
939,3.0,1.0,0.6809625,33.5,-2.995039701461792,1.1933977603912354,5.0
940,3.0,1.0,0.6693625,34.0,-3.1820898056030273,1.2293663024902344,1.0
941,3.0,1.0,0.6739875,34.0,-3.2550652027130127,1.4525870084762573,2.0
942,3.0,1.0,0.675475,34.0,-3.2093379497528076,1.4891386032104492,3.0
943,3.0,1.0,0.6714875,34.0,-3.1995885372161865,1.2901403903961182,4.0
944,3.0,1.0,0.671125,34.0,-3.170595645904541,1.3509202003479004,5.0
945,3.0,1.0,0.667025,34.5,-3.212014675140381,1.338579773902893,1.0
946,3.0,1.0,0.6580375,34.5,-3.0431969165802,0.4695642590522766,2.0
947,3.0,1.0,0.667525,34.5,-3.1936051845550537,1.2903820276260376,3.0
948,3.0,1.0,0.672275,34.5,-3.267963171005249,1.4529858827590942,4.0
949,3.0,1.0,0.671625,34.5,-3.238919973373413,1.4138742685317993,5.0
950,3.0,1.0,0.668325,35.0,-3.1839566230773926,1.439083456993103,1.0
951,3.0,1.0,0.6630875,35.0,-2.9912168979644775,-0.23508402705192566,2.0
952,3.0,1.0,0.660675,35.0,-3.070702314376831,0.34725579619407654,3.0
953,3.0,1.0,0.665775,35.0,-3.1617462635040283,1.300965428352356,4.0
954,3.0,1.0,0.6641375,35.0,-3.0166702270507812,-0.10970552265644073,5.0
955,3.0,1.0,0.6798125,35.5,-3.1332850456237793,0.37015828490257263,1.0
956,3.0,1.0,0.678175,35.5,-3.1316609382629395,0.2778293788433075,2.0
957,3.0,1.0,0.6804,35.5,-3.0291357040405273,-0.27633315324783325,3.0
958,3.0,1.0,0.6766875,35.5,-3.2660348415374756,1.361567497253418,4.0
959,3.0,1.0,0.680575,35.5,-3.219808340072632,1.1176561117172241,5.0
960,3.0,1.0,0.67395,36.0,-3.206526756286621,1.0607993602752686,1.0
961,3.0,1.0,0.6745125,36.0,-3.206061363220215,1.1164300441741943,2.0
962,3.0,1.0,0.67025,36.0,-3.100140333175659,0.24154800176620483,3.0
963,3.0,1.0,0.67585,36.0,-3.213515281677246,1.1835696697235107,4.0
964,3.0,1.0,0.676225,36.0,-3.259126901626587,1.316575288772583,5.0
965,3.0,1.0,0.6698375,36.5,-3.2501256465911865,1.1924011707305908,1.0
966,3.0,1.0,0.669675,36.5,-3.2077836990356445,1.1770817041397095,2.0
967,3.0,1.0,0.668625,36.5,-3.216585397720337,1.1241869926452637,3.0
968,3.0,1.0,0.666475,36.5,-3.2356674671173096,1.2522451877593994,4.0
969,3.0,1.0,0.6703125,36.5,-3.2082042694091797,1.1159913539886475,5.0
970,3.0,1.0,0.683475,37.0,-3.2860465049743652,0.246291846036911,1.0
971,3.0,1.0,0.6891875,37.0,-3.4772913455963135,1.3631010055541992,2.0
972,3.0,1.0,0.6898875,37.0,-3.4779863357543945,1.2546294927597046,3.0
973,3.0,1.0,0.6923125,37.0,-3.4993467330932617,1.4795867204666138,4.0
974,3.0,1.0,0.689675,37.0,-3.4567456245422363,1.3125008344650269,5.0
975,3.0,1.0,0.688475,37.5,-3.491725206375122,1.2275869846343994,1.0
976,3.0,1.0,0.6900375,37.5,-3.4952616691589355,1.3391757011413574,2.0
977,3.0,1.0,0.6882875,37.5,-3.4995038509368896,1.3499852418899536,3.0
978,3.0,1.0,0.6860125,37.5,-3.470395803451538,1.2993583679199219,4.0
979,3.0,1.0,0.6886,37.5,-3.4961299896240234,1.2778398990631104,5.0
980,3.0,1.0,0.6706625,38.0,-3.2489166259765625,-0.04076148942112923,1.0
981,3.0,1.0,0.67315,38.0,-3.4073538780212402,1.393912672996521,2.0
982,3.0,1.0,0.671125,38.0,-3.4282066822052,1.3403615951538086,3.0
983,3.0,1.0,0.67355,38.0,-3.4302098751068115,1.3721789121627808,4.0
984,3.0,1.0,0.6739,38.0,-3.4648146629333496,1.4350038766860962,5.0
985,3.0,1.0,0.6726625,38.5,-3.5203654766082764,1.3550435304641724,1.0
986,3.0,1.0,0.6657625,38.5,-3.3104071617126465,0.05325760692358017,2.0
987,3.0,1.0,0.66835,38.5,-3.502223014831543,1.3344148397445679,3.0
988,3.0,1.0,0.6656375,38.5,-3.4749982357025146,1.2401695251464844,4.0
989,3.0,1.0,0.6701125,38.5,-3.4651706218719482,1.2801284790039062,5.0
990,3.0,1.0,0.6692,39.0,-3.575411319732666,1.3585731983184814,1.0
991,3.0,1.0,0.667275,39.0,-3.6083784103393555,1.3855100870132446,2.0
992,3.0,1.0,0.66745,39.0,-3.549856185913086,1.2094082832336426,3.0
993,3.0,1.0,0.6705875,39.0,-3.5857131481170654,1.3990479707717896,4.0
994,3.0,1.0,0.6707375,39.0,-3.5939409732818604,1.32062828540802,5.0
995,3.0,1.0,0.6840875,39.5,-3.272458791732788,-0.4243738353252411,1.0
996,3.0,1.0,0.6960375,39.5,-3.335191249847412,-1.4780608415603638,2.0
997,3.0,1.0,0.6966,39.5,-3.305237054824829,-1.2831943035125732,3.0
998,3.0,1.0,0.6891375,39.5,-3.270375967025757,-0.413411408662796,4.0
999,3.0,1.0,0.70125,39.5,-3.373246908187866,-1.6043707132339478,5.0
1000,3.0,2.0,0.5885375,20.0,1.8064172267913818,-0.49979549646377563,1.0
1001,3.0,2.0,0.5865125,20.0,1.8334559202194214,-0.5000719428062439,2.0
1002,3.0,2.0,0.5870125,20.0,1.833691120147705,-0.5000874400138855,3.0
1003,3.0,2.0,0.5850125,20.0,1.842635989189148,-0.5000508427619934,4.0
1004,3.0,2.0,0.5940625,20.0,1.8104108572006226,-0.4997827708721161,5.0
1005,3.0,2.0,0.5945875,20.5,1.895833134651184,-0.5000137090682983,1.0
1006,3.0,2.0,0.5991125,20.5,1.9025588035583496,-0.5001019239425659,2.0
1007,3.0,2.0,0.5956125,20.5,1.893603801727295,-0.49987560510635376,3.0
1008,3.0,2.0,0.5944375,20.5,1.886013150215149,-0.4995652437210083,4.0
1009,3.0,2.0,0.5917375,20.5,1.880100131034851,-0.5000810623168945,5.0
1010,3.0,2.0,0.6573875,21.0,1.8850845098495483,-0.5000288486480713,1.0
1011,3.0,2.0,0.656025,21.0,1.8685517311096191,-0.4998277425765991,2.0
1012,3.0,2.0,0.652225,21.0,1.8884633779525757,-0.38167381286621094,3.0
1013,3.0,2.0,0.65375,21.0,1.8281553983688354,-0.41626325249671936,4.0
1014,3.0,2.0,0.6585375,21.0,1.8940788507461548,-0.49997979402542114,5.0
1015,3.0,2.0,0.6517125,21.5,1.8739687204360962,-0.499965637922287,1.0
1016,3.0,2.0,0.65275,21.5,1.877036213874817,-0.4996248185634613,2.0
1017,3.0,2.0,0.6514875,21.5,1.8457849025726318,-0.35485172271728516,3.0
1018,3.0,2.0,0.65415,21.5,1.8656443357467651,-0.3948061168193817,4.0
1019,3.0,2.0,0.652375,21.5,1.862562656402588,-0.3853153884410858,5.0
1020,3.0,2.0,0.6407875,22.0,1.8699734210968018,-0.49982190132141113,1.0
1021,3.0,2.0,0.6413875,22.0,1.890830159187317,-0.4999847114086151,2.0
1022,3.0,2.0,0.6384125,22.0,1.9473820924758911,-0.49994024634361267,3.0
1023,3.0,2.0,0.64385,22.0,1.9405951499938965,-0.499737024307251,4.0
1024,3.0,2.0,0.643275,22.0,1.8945672512054443,-0.49989190697669983,5.0
1025,3.0,2.0,0.6257375,22.5,2.0009453296661377,-0.49994146823883057,1.0
1026,3.0,2.0,0.6241875,22.5,2.0229179859161377,-0.5001166462898254,2.0
1027,3.0,2.0,0.624825,22.5,2.063596248626709,-0.5001568794250488,3.0
1028,3.0,2.0,0.629325,22.5,2.0704762935638428,-0.5001307725906372,4.0
1029,3.0,2.0,0.625225,22.5,2.034085273742676,-0.5000813007354736,5.0
1030,3.0,2.0,0.63935,23.0,2.0138041973114014,-0.49984028935432434,1.0
1031,3.0,2.0,0.63735,23.0,2.0381124019622803,-0.5000709295272827,2.0
1032,3.0,2.0,0.634075,23.0,2.0779943466186523,-0.49997448921203613,3.0
1033,3.0,2.0,0.6331375,23.0,2.0807290077209473,-0.5000691413879395,4.0
1034,3.0,2.0,0.6345,23.0,2.0184428691864014,-0.49991127848625183,5.0
1035,3.0,2.0,0.6447,23.5,2.0691137313842773,-0.5002094507217407,1.0
1036,3.0,2.0,0.646975,23.5,2.0615546703338623,-0.5000515580177307,2.0
1037,3.0,2.0,0.6468625,23.5,2.0744404792785645,-0.49994564056396484,3.0
1038,3.0,2.0,0.6484875,23.5,2.0426084995269775,-0.4996318221092224,4.0
1039,3.0,2.0,0.6456375,23.5,2.056361198425293,-0.4998965263366699,5.0
1040,3.0,2.0,0.5988,24.0,2.2008004188537598,-0.49986571073532104,1.0
1041,3.0,2.0,0.5949625,24.0,2.1770262718200684,-0.49992606043815613,2.0
1042,3.0,2.0,0.6060875,24.0,2.160463333129883,-0.5000592470169067,3.0
1043,3.0,2.0,0.602525,24.0,2.219245672225952,-0.5001180768013,4.0
1044,3.0,2.0,0.6033875,24.0,2.1814029216766357,-0.5000045895576477,5.0
1045,3.0,2.0,0.599,24.5,2.1440954208374023,-0.5001815557479858,1.0
1046,3.0,2.0,0.6031875,24.5,2.163022041320801,-0.49993446469306946,2.0
1047,3.0,2.0,0.6047125,24.5,2.1927976608276367,-0.5003817081451416,3.0
1048,3.0,2.0,0.6055,24.5,2.216911792755127,-0.4999208152294159,4.0
1049,3.0,2.0,0.6045875,24.5,2.166325569152832,-0.4998522102832794,5.0
1050,3.0,2.0,0.609125,25.0,2.1448774337768555,-0.5000810027122498,1.0
1051,3.0,2.0,0.606725,25.0,2.1551778316497803,-0.4996129274368286,2.0
1052,3.0,2.0,0.612575,25.0,2.1560544967651367,-0.4990716874599457,3.0
1053,3.0,2.0,0.6157,25.0,2.1769213676452637,-0.5005365014076233,4.0
1054,3.0,2.0,0.6111625,25.0,2.1819815635681152,-0.5000828504562378,5.0
1055,3.0,2.0,0.644825,25.5,2.3296959400177,-0.5000740885734558,1.0
1056,3.0,2.0,0.6439,25.5,2.3517329692840576,-0.4999379813671112,2.0
1057,3.0,2.0,0.6414625,25.5,2.3187594413757324,-0.5000054240226746,3.0
1058,3.0,2.0,0.6419375,25.5,2.279484272003174,-0.4998502731323242,4.0
1059,3.0,2.0,0.642,25.5,2.2472541332244873,-0.49990618228912354,5.0
1060,3.0,2.0,0.632825,26.0,2.236274242401123,-0.49997633695602417,1.0
1061,3.0,2.0,0.6297,26.0,2.180032968521118,-0.500111997127533,2.0
1062,3.0,2.0,0.63135,26.0,2.2775018215179443,-0.49982312321662903,3.0
1063,3.0,2.0,0.633475,26.0,2.278106451034546,-0.4999855160713196,4.0
1064,3.0,2.0,0.63145,26.0,2.279478073120117,-0.5000231266021729,5.0
1065,3.0,2.0,0.621675,26.5,2.236462116241455,-0.49976369738578796,1.0
1066,3.0,2.0,0.618025,26.5,2.194258451461792,-0.49991437792778015,2.0
1067,3.0,2.0,0.620875,26.5,2.173272132873535,-0.5000259876251221,3.0
1068,3.0,2.0,0.6180375,26.5,2.249753713607788,-0.49996790289878845,4.0
1069,3.0,2.0,0.6162375,26.5,2.2026827335357666,-0.49994197487831116,5.0
1070,3.0,2.0,0.642125,27.0,2.522892475128174,-0.5001106262207031,1.0
1071,3.0,2.0,0.6406,27.0,2.5018978118896484,-0.499724417924881,2.0
1072,3.0,2.0,0.6407375,27.0,2.499394416809082,-0.18944907188415527,3.0
1073,3.0,2.0,0.6434375,27.0,2.517702102661133,-0.4999804198741913,4.0
1074,3.0,2.0,0.6406625,27.0,2.5173282623291016,-0.49978190660476685,5.0
1075,3.0,2.0,0.6402875,27.5,2.503473997116089,-0.49994686245918274,1.0
1076,3.0,2.0,0.640475,27.5,2.4276950359344482,-0.3576164245605469,2.0
1077,3.0,2.0,0.637325,27.5,2.5006449222564697,0.07870300859212875,3.0
1078,3.0,2.0,0.6414625,27.5,2.49829363822937,0.08228603005409241,4.0
1079,3.0,2.0,0.6424125,27.5,2.5359432697296143,-0.5001196265220642,5.0
1080,3.0,2.0,0.62385,28.0,2.5189476013183594,-0.4999219477176666,1.0
1081,3.0,2.0,0.6245625,28.0,2.5064404010772705,-0.4998740553855896,2.0
1082,3.0,2.0,0.62435,28.0,2.510225296020508,-0.4999622404575348,3.0
1083,3.0,2.0,0.623125,28.0,2.5048789978027344,-0.5000876188278198,4.0
1084,3.0,2.0,0.6256375,28.0,2.522613763809204,-0.4997320771217346,5.0
1085,3.0,2.0,0.6278,28.5,2.5489230155944824,-0.4999280869960785,1.0
1086,3.0,2.0,0.6305625,28.5,2.5732131004333496,-0.49985238909721375,2.0
1087,3.0,2.0,0.6277625,28.5,2.5547962188720703,-0.4997889995574951,3.0
1088,3.0,2.0,0.6321625,28.5,2.5499348640441895,-0.49995777010917664,4.0
1089,3.0,2.0,0.6301375,28.5,2.530613899230957,-0.4999512732028961,5.0
1090,3.0,2.0,0.631925,29.0,2.616212844848633,-0.5000284910202026,1.0
1091,3.0,2.0,0.631575,29.0,2.579005002975464,-0.5000172257423401,2.0
1092,3.0,2.0,0.63345,29.0,2.5770456790924072,-0.5000929832458496,3.0
1093,3.0,2.0,0.6287625,29.0,2.5427465438842773,-0.4998471438884735,4.0
1094,3.0,2.0,0.6285,29.0,2.593571424484253,-0.5001831650733948,5.0
1095,3.0,2.0,0.6198,29.5,2.5917763710021973,-0.4999985098838806,1.0
1096,3.0,2.0,0.6236125,29.5,2.566411256790161,-0.4999842941761017,2.0
1097,3.0,2.0,0.6255875,29.5,2.5848336219787598,-0.49973008036613464,3.0
1098,3.0,2.0,0.6175125,29.5,2.5685763359069824,-0.4999493956565857,4.0
1099,3.0,2.0,0.621025,29.5,2.546867609024048,-0.49989962577819824,5.0
1100,3.0,2.0,0.6142,30.0,2.575993061065674,-0.5001793503761292,1.0
1101,3.0,2.0,0.6164,30.0,2.5853898525238037,-0.5000709891319275,2.0
1102,3.0,2.0,0.6157125,30.0,2.619940757751465,-0.5000261068344116,3.0
1103,3.0,2.0,0.6143125,30.0,2.6589176654815674,-0.4999356269836426,4.0
1104,3.0,2.0,0.615625,30.0,2.6670875549316406,-0.5000303983688354,5.0
1105,3.0,2.0,0.6118875,30.5,2.6232054233551025,-0.5001121163368225,1.0
1106,3.0,2.0,0.605075,30.5,2.609678030014038,-0.4999369978904724,2.0
1107,3.0,2.0,0.612075,30.5,2.677649736404419,-0.5001420378684998,3.0
1108,3.0,2.0,0.613025,30.5,2.712336301803589,-0.4997076094150543,4.0
1109,3.0,2.0,0.6126625,30.5,2.677222728729248,-0.4999576807022095,5.0
1110,3.0,2.0,0.637275,31.0,2.633629322052002,-0.4998880624771118,1.0
1111,3.0,2.0,0.6397125,31.0,2.6906983852386475,-0.4997565746307373,2.0
1112,3.0,2.0,0.6391875,31.0,2.647576332092285,-0.49995046854019165,3.0
1113,3.0,2.0,0.6403875,31.0,2.676548480987549,-0.4998093545436859,4.0
1114,3.0,2.0,0.6413,31.0,2.5901031494140625,-0.4996192157268524,5.0
1115,3.0,2.0,0.6340625,31.5,2.5808064937591553,-0.27974405884742737,1.0
1116,3.0,2.0,0.63755,31.5,2.6170923709869385,-0.5001557469367981,2.0
1117,3.0,2.0,0.6364375,31.5,2.543483018875122,-0.5000413656234741,3.0
1118,3.0,2.0,0.634825,31.5,2.603261709213257,-0.5000078082084656,4.0
1119,3.0,2.0,0.6321125,31.5,2.559022903442383,-0.26022329926490784,5.0
1120,3.0,2.0,0.6251875,32.0,2.6392643451690674,0.14231930673122406,1.0
1121,3.0,2.0,0.6280125,32.0,2.5158464908599854,-0.49991172552108765,2.0
1122,3.0,2.0,0.6299625,32.0,2.633061408996582,-0.49993014335632324,3.0
1123,3.0,2.0,0.628,32.0,2.561147689819336,-0.49994561076164246,4.0
1124,3.0,2.0,0.6277125,32.0,2.558354377746582,-0.4999271035194397,5.0
1125,3.0,2.0,0.61995,32.5,2.8053181171417236,-0.4997556507587433,1.0
1126,3.0,2.0,0.622825,32.5,2.8247568607330322,-0.4998680353164673,2.0
1127,3.0,2.0,0.627825,32.5,2.887010335922241,-0.4999675750732422,3.0
1128,3.0,2.0,0.6242875,32.5,2.8357155323028564,-0.4999540448188782,4.0
1129,3.0,2.0,0.6276375,32.5,2.849545478820801,-0.500129759311676,5.0
1130,3.0,2.0,0.6309,33.0,2.8824048042297363,-0.5001824498176575,1.0
1131,3.0,2.0,0.629825,33.0,2.775333881378174,-0.4999374747276306,2.0
1132,3.0,2.0,0.6299625,33.0,2.8719663619995117,-0.5001370310783386,3.0
1133,3.0,2.0,0.6321,33.0,2.8460593223571777,-0.5002011060714722,4.0
1134,3.0,2.0,0.6293125,33.0,2.806673288345337,-0.49990421533584595,5.0
1135,3.0,2.0,0.638725,33.5,2.801008462905884,-0.49995502829551697,1.0
1136,3.0,2.0,0.6387625,33.5,2.7703893184661865,-0.5000364780426025,2.0
1137,3.0,2.0,0.638425,33.5,2.846616506576538,-0.499940425157547,3.0
1138,3.0,2.0,0.6334375,33.5,2.7407689094543457,-0.13218382000923157,4.0
1139,3.0,2.0,0.6376125,33.5,2.8839900493621826,0.23951804637908936,5.0
1140,3.0,2.0,0.604275,34.0,2.8863351345062256,-0.5000106692314148,1.0
1141,3.0,2.0,0.609575,34.0,2.930149555206299,-0.4999553859233856,2.0
1142,3.0,2.0,0.6090875,34.0,2.966149091720581,-0.5002197027206421,3.0
1143,3.0,2.0,0.5994375,34.0,2.863259792327881,-0.5001286864280701,4.0
1144,3.0,2.0,0.6103875,34.0,2.9075963497161865,-0.5001099109649658,5.0
1145,3.0,2.0,0.5905875,34.5,2.821366548538208,-0.4663926959037781,1.0
1146,3.0,2.0,0.597475,34.5,2.8160722255706787,-0.5001774430274963,2.0
1147,3.0,2.0,0.59785,34.5,2.915755271911621,0.3639635741710663,3.0
1148,3.0,2.0,0.6021625,34.5,2.844207286834717,-0.49995478987693787,4.0
1149,3.0,2.0,0.5999625,34.5,2.947561264038086,0.3253266513347626,5.0
1150,3.0,2.0,0.608275,35.0,2.9102110862731934,-0.4997892379760742,1.0
1151,3.0,2.0,0.6053,35.0,2.8740525245666504,-0.49999767541885376,2.0
1152,3.0,2.0,0.6012625,35.0,2.753012180328369,-0.49980878829956055,3.0
1153,3.0,2.0,0.602725,35.0,2.8586173057556152,0.005700567737221718,4.0
1154,3.0,2.0,0.6080375,35.0,2.848090887069702,-0.4998709261417389,5.0
1155,3.0,2.0,0.6303625,35.5,3.020081043243408,-0.49998295307159424,1.0
1156,3.0,2.0,0.6309875,35.5,2.999018907546997,-0.49983370304107666,2.0
1157,3.0,2.0,0.6311,35.5,3.022430181503296,-0.49991869926452637,3.0
1158,3.0,2.0,0.6265625,35.5,2.972350597381592,-0.4467787742614746,4.0
1159,3.0,2.0,0.6312375,35.5,3.019622564315796,-0.4999515414237976,5.0
1160,3.0,2.0,0.6213125,36.0,2.950026273727417,-0.5000318288803101,1.0
1161,3.0,2.0,0.6220625,36.0,2.915151596069336,-0.5000248551368713,2.0
1162,3.0,2.0,0.6233625,36.0,2.9811012744903564,-0.5002268552780151,3.0
1163,3.0,2.0,0.6236625,36.0,3.0110061168670654,-0.49995410442352295,4.0
1164,3.0,2.0,0.6163125,36.0,2.9248757362365723,-0.4999173879623413,5.0
1165,3.0,2.0,0.614775,36.5,2.8720760345458984,-0.4999125599861145,1.0
1166,3.0,2.0,0.6086375,36.5,2.851706027984619,-0.4999799132347107,2.0
1167,3.0,2.0,0.6230625,36.5,2.918511390686035,-0.499977707862854,3.0
1168,3.0,2.0,0.6107875,36.5,2.850308895111084,-0.4999847412109375,4.0
1169,3.0,2.0,0.6113125,36.5,2.865316867828369,-0.49997127056121826,5.0
1170,3.0,2.0,0.6382625,37.0,3.1902506351470947,-0.1709323674440384,1.0
1171,3.0,2.0,0.63345,37.0,3.1582038402557373,-0.5000750422477722,2.0
1172,3.0,2.0,0.634175,37.0,3.1859095096588135,-0.5000568628311157,3.0
1173,3.0,2.0,0.6364625,37.0,3.3356573581695557,0.3221108615398407,4.0
1174,3.0,2.0,0.6317,37.0,3.13674259185791,-0.5000471472740173,5.0
1175,3.0,2.0,0.6313,37.5,3.2830069065093994,0.4974554777145386,1.0
1176,3.0,2.0,0.6362375,37.5,3.2853829860687256,0.4966794550418854,2.0
1177,3.0,2.0,0.6245125,37.5,3.094278335571289,-0.49994516372680664,3.0
1178,3.0,2.0,0.63225,37.5,3.260481119155884,0.48393213748931885,4.0
1179,3.0,2.0,0.6362125,37.5,3.250704526901245,0.49975723028182983,5.0
1180,3.0,2.0,0.619975,38.0,3.1195640563964844,-0.5000211000442505,1.0
1181,3.0,2.0,0.6216125,38.0,3.175413131713867,-0.5002201795578003,2.0
1182,3.0,2.0,0.6221125,38.0,3.1599268913269043,-0.4998234808444977,3.0
1183,3.0,2.0,0.6166875,38.0,3.1548898220062256,-0.4999665915966034,4.0
1184,3.0,2.0,0.6253,38.0,3.1813950538635254,-0.500022292137146,5.0
1185,3.0,2.0,0.6243875,38.5,3.225672960281372,-0.49958014488220215,1.0
1186,3.0,2.0,0.61805,38.5,3.1568727493286133,-0.5000380873680115,2.0
1187,3.0,2.0,0.6269375,38.5,3.2006642818450928,-0.4999948740005493,3.0
1188,3.0,2.0,0.6223875,38.5,3.1507883071899414,-0.5000327229499817,4.0
1189,3.0,2.0,0.6201125,38.5,3.072798728942871,-0.500127375125885,5.0
1190,3.0,2.0,0.6250625,39.0,3.205266237258911,-0.5001672506332397,1.0
1191,3.0,2.0,0.6189125,39.0,3.136742353439331,-0.5000029802322388,2.0
1192,3.0,2.0,0.6186125,39.0,3.0758566856384277,-0.5000849366188049,3.0
1193,3.0,2.0,0.6168,39.0,3.105881452560425,-0.5000408291816711,4.0
1194,3.0,2.0,0.6197875,39.0,3.1484017372131348,-0.4999453127384186,5.0
1195,3.0,2.0,0.61795,39.5,3.1462066173553467,-0.4998166859149933,1.0
1196,3.0,2.0,0.6225875,39.5,3.283033847808838,-0.4999699294567108,2.0
1197,3.0,2.0,0.6271625,39.5,3.2676942348480225,-0.4998669922351837,3.0
1198,3.0,2.0,0.6247,39.5,3.235445737838745,-0.49996528029441833,4.0
1199,3.0,2.0,0.616775,39.5,3.1436734199523926,-0.5000470876693726,5.0
1200,4.0,1.0,0.70055,20.0,0.5002014636993408,-0.4999665915966034,1.0
1201,4.0,1.0,0.6945125,20.0,0.5003079175949097,-0.49981290102005005,2.0
1202,4.0,1.0,0.69815,20.0,0.4999767541885376,-0.4997017979621887,3.0
1203,4.0,1.0,0.698225,20.0,0.49997609853744507,-0.5000137090682983,4.0
1204,4.0,1.0,0.6949375,20.0,0.5005230903625488,-0.5000155568122864,5.0
1205,4.0,1.0,0.70515,20.5,0.5000591278076172,-0.49998992681503296,1.0
1206,4.0,1.0,0.702025,20.5,0.5005035400390625,-0.49932920932769775,2.0
1207,4.0,1.0,0.7002625,20.5,0.500305712223053,-0.49984633922576904,3.0
1208,4.0,1.0,0.7024125,20.5,0.5004414319992065,-0.5000008344650269,4.0
1209,4.0,1.0,0.703,20.5,0.5005932450294495,-0.49836066365242004,5.0
1210,4.0,1.0,0.69065,21.0,0.5002726316452026,-0.49992260336875916,1.0
1211,4.0,1.0,0.6944625,21.0,0.5000086426734924,-0.4998060166835785,2.0
1212,4.0,1.0,0.689925,21.0,0.5001095533370972,-0.4999755322933197,3.0
1213,4.0,1.0,0.6935,21.0,0.500457227230072,-0.4998452961444855,4.0
1214,4.0,1.0,0.69375,21.0,0.5007798075675964,-0.4996861517429352,5.0
1215,4.0,1.0,0.6992125,21.5,0.5001503825187683,-0.4999259114265442,1.0
1216,4.0,1.0,0.6989625,21.5,0.5002502799034119,-0.499959260225296,2.0
1217,4.0,1.0,0.6978375,21.5,0.5002079010009766,-0.4998563230037689,3.0
1218,4.0,1.0,0.6987875,21.5,0.500351071357727,-0.49989283084869385,4.0
1219,4.0,1.0,0.7011375,21.5,0.4998669922351837,-0.49996140599250793,5.0
1220,4.0,1.0,0.708025,22.0,0.5000244975090027,-0.4999125003814697,1.0
1221,4.0,1.0,0.70555,22.0,0.49999532103538513,-0.49966031312942505,2.0
1222,4.0,1.0,0.7063,22.0,0.5000771880149841,-0.499960720539093,3.0
1223,4.0,1.0,0.7043625,22.0,0.4998365342617035,-0.49993234872817993,4.0
1224,4.0,1.0,0.7091875,22.0,0.5000033974647522,-0.49992749094963074,5.0
1225,4.0,1.0,0.6700875,22.5,0.5011257529258728,-0.49973464012145996,1.0
1226,4.0,1.0,0.669525,22.5,0.5006909966468811,-0.49967333674430847,2.0
1227,4.0,1.0,0.6716875,22.5,0.5016109347343445,-0.5000635981559753,3.0
1228,4.0,1.0,0.6742,22.5,0.49985527992248535,-0.4998669922351837,4.0
1229,4.0,1.0,0.671175,22.5,0.5046316385269165,-0.4999718964099884,5.0
1230,4.0,1.0,0.6800625,23.0,0.5003606081008911,-0.49999234080314636,1.0
1231,4.0,1.0,0.6766,23.0,0.5002813339233398,-0.5000143647193909,2.0
1232,4.0,1.0,0.6812375,23.0,0.5005805492401123,-0.50003582239151,3.0
1233,4.0,1.0,0.680625,23.0,0.5001184344291687,-0.4999440610408783,4.0
1234,4.0,1.0,0.6789875,23.0,0.5013911128044128,-0.5000665783882141,5.0
1235,4.0,1.0,0.6837375,23.5,0.5001280307769775,-0.499909371137619,1.0
1236,4.0,1.0,0.6850125,23.5,0.5003687739372253,-0.5000173449516296,2.0
1237,4.0,1.0,0.6880375,23.5,0.4998825192451477,-0.4996877610683441,3.0
1238,4.0,1.0,0.6872625,23.5,0.5001713633537292,-0.49979525804519653,4.0
1239,4.0,1.0,0.689275,23.5,0.5002177357673645,-0.4998505711555481,5.0
1240,4.0,1.0,0.69085,24.0,0.5139312148094177,-0.49984803795814514,1.0
1241,4.0,1.0,0.6859,24.0,0.521298348903656,-0.49997594952583313,2.0
1242,4.0,1.0,0.6853375,24.0,0.5506641268730164,-0.4999835789203644,3.0
1243,4.0,1.0,0.68345,24.0,0.5124627947807312,-0.4997044503688812,4.0
1244,4.0,1.0,0.68455,24.0,0.5192496180534363,-0.5000718832015991,5.0
1245,4.0,1.0,0.6797125,24.5,0.5236303806304932,-0.4996486008167267,1.0
1246,4.0,1.0,0.6863375,24.5,0.5228590965270996,-0.4996389150619507,2.0
1247,4.0,1.0,0.6783875,24.5,0.5429214835166931,-0.49970540404319763,3.0
1248,4.0,1.0,0.68625,24.5,0.5169699788093567,-0.5000206828117371,4.0
1249,4.0,1.0,0.685925,24.5,0.5074201226234436,-0.5000701546669006,5.0
1250,4.0,1.0,0.68605,25.0,0.5033108592033386,-0.499997079372406,1.0
1251,4.0,1.0,0.68485,25.0,0.5130276679992676,-0.5000143647193909,2.0
1252,4.0,1.0,0.6856375,25.0,0.5143848657608032,-0.4999121427536011,3.0
1253,4.0,1.0,0.68715,25.0,0.5096776485443115,-0.4998786449432373,4.0
1254,4.0,1.0,0.683475,25.0,0.5219132304191589,-0.5002104043960571,5.0
1255,4.0,1.0,0.6864,25.5,0.5272826552391052,-0.5000989437103271,1.0
1256,4.0,1.0,0.6892125,25.5,0.5345627665519714,-0.4998109042644501,2.0
1257,4.0,1.0,0.6831375,25.5,0.5044382810592651,-0.4999214708805084,3.0
1258,4.0,1.0,0.6891375,25.5,0.5336930155754089,-0.5000960230827332,4.0
1259,4.0,1.0,0.69015,25.5,0.5268990993499756,-0.49969589710235596,5.0
