2024-08-27 18:09:39,302 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: server_info
2024-08-27 18:09:39,416 DEBUG   SenderThread:4148746 [sender.py:send():391] send: exit
2024-08-27 18:09:39,416 INFO    SenderThread:4148746 [sender.py:send_exit():598] handling exit code: 0
2024-08-27 18:09:39,416 INFO    SenderThread:4148746 [sender.py:send_exit():600] handling runtime: 7
2024-08-27 18:09:39,416 INFO    SenderThread:4148746 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-27 18:09:39,416 INFO    SenderThread:4148746 [sender.py:send_exit():606] send defer
2024-08-27 18:09:39,417 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: defer
2024-08-27 18:09:39,417 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-27 18:09:39,417 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:39,417 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-27 18:09:39,417 INFO    SenderThread:4148746 [sender.py:transition_state():626] send defer: 1
2024-08-27 18:09:39,417 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: defer
2024-08-27 18:09:39,417 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-27 18:09:39,417 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:39,417 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-27 18:09:39,417 INFO    SenderThread:4148746 [sender.py:transition_state():626] send defer: 2
2024-08-27 18:09:39,417 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: defer
2024-08-27 18:09:39,417 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-27 18:09:39,417 INFO    HandlerThread:4148746 [system_monitor.py:finish():203] Stopping system monitor
2024-08-27 18:09:39,417 DEBUG   SystemMonitor:4148746 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-27 18:09:39,418 INFO    HandlerThread:4148746 [interfaces.py:finish():200] Joined cpu monitor
2024-08-27 18:09:39,418 DEBUG   SystemMonitor:4148746 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-27 18:09:39,418 DEBUG   SystemMonitor:4148746 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-27 18:09:39,418 INFO    HandlerThread:4148746 [interfaces.py:finish():200] Joined disk monitor
2024-08-27 18:09:39,457 INFO    HandlerThread:4148746 [interfaces.py:finish():200] Joined gpu monitor
2024-08-27 18:09:39,457 INFO    HandlerThread:4148746 [interfaces.py:finish():200] Joined memory monitor
2024-08-27 18:09:39,457 INFO    HandlerThread:4148746 [interfaces.py:finish():200] Joined network monitor
2024-08-27 18:09:39,458 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:39,458 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-27 18:09:39,458 INFO    SenderThread:4148746 [sender.py:transition_state():626] send defer: 3
2024-08-27 18:09:39,458 DEBUG   SenderThread:4148746 [sender.py:send():391] send: stats
2024-08-27 18:09:39,458 DEBUG   HandlerThread:4148746 [handler.py:handle_request():158] handle_request: defer
2024-08-27 18:09:39,458 INFO    HandlerThread:4148746 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-27 18:09:39,458 DEBUG   SenderThread:4148746 [sender.py:send_request():418] send_request: defer
2024-08-27 18:09:39,458 INFO    SenderThread:4148746 [sender.py:send_request_defer():622] handle sender defer: 3
